generator,seed,method,edge_auc,pair_auc,precision_at_k,shd,lag_accuracy,true_edges,edge_density
switching_var,3,VAR-Lasso,0.7003217404626935,0.79421768707483,0.5901639344262295,50.0,0.6904761904761905,61.0,0.3630952380952381
switching_var,3,Granger-F,0.6946529799295236,0.7789115646258503,0.5737704918032787,52.0,0.6904761904761905,61.0,0.3630952380952381
switching_var,3,DynVAR-Ridge,0.7662019304427762,0.8503401360544217,0.639344262295082,44.0,0.7857142857142857,61.0,0.3630952380952381
switching_var,3,DynVAR-Lasso,0.770185383790409,0.8486394557823129,0.639344262295082,44.0,0.7857142857142857,61.0,0.3630952380952381
switching_var,3,DynGranger-F,0.7662019304427762,0.8452380952380952,0.6557377049180327,42.0,0.7857142857142857,61.0,0.3630952380952381
switching_var,3,STCG-v0,0.7609927991420254,0.8010204081632653,0.6229508196721312,46.0,0.7142857142857143,61.0,0.3630952380952381
switching_var,3,STCG-v1,0.7884173433430366,0.8860544217687075,0.6721311475409836,40.0,0.7619047619047619,61.0,0.3630952380952381
switching_var,4,Random,0.4865647626709574,0.4292682926829268,0.32727272727272727,74.0,0.4146341463414634,55.0,0.3273809523809524
switching_var,4,LagCorr,0.866934835076428,0.8699186991869918,0.7090909090909091,32.0,0.8292682926829268,55.0,0.3273809523809524
switching_var,4,VAR-Ridge,0.8492357200321802,0.8634146341463415,0.7090909090909091,32.0,0.8292682926829268,55.0,0.3273809523809524
switching_var,4,VAR-Lasso,0.8531777956556718,0.8617886178861789,0.7090909090909091,32.0,0.8292682926829268,55.0,0.3273809523809524
switching_var,4,Granger-F,0.8495575221238938,0.8634146341463415,0.7090909090909091,32.0,0.8292682926829268,55.0,0.3273809523809524
switching_var,4,DynVAR-Ridge,0.8284794851166533,0.8861788617886179,0.7090909090909091,32.0,0.8780487804878049,55.0,0.3273809523809524
switching_var,4,DynVAR-Lasso,0.8344328238133548,0.8845528455284553,0.7090909090909091,32.0,0.8780487804878049,55.0,0.3273809523809524
switching_var,4,DynGranger-F,0.8234915526950926,0.8601626016260162,0.7090909090909091,32.0,0.8536585365853658,55.0,0.3273809523809524
switching_var,4,STCG-v0,0.8432823813354787,0.7853658536585366,0.6909090909090909,34.0,0.926829268292683,55.0,0.3273809523809524
switching_var,4,STCG-v1,0.8577634754625905,0.8943089430894309,0.7090909090909091,32.0,0.8292682926829268,55.0,0.3273809523809524
switching_var,5,Random,0.6096800656275636,0.49853801169590645,0.39622641509433965,64.0,0.6578947368421053,53.0,0.31547619047619047
switching_var,5,LagCorr,0.816735028712059,0.8245614035087719,0.6792452830188679,34.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,5,VAR-Ridge,0.8301886792452831,0.8669590643274854,0.6981132075471698,32.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,5,VAR-Lasso,0.8292042657916325,0.8713450292397661,0.6981132075471698,32.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,5,Granger-F,0.8298605414273995,0.8654970760233918,0.6981132075471698,32.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,5,DynVAR-Ridge,0.8252666119770303,0.8757309941520468,0.6792452830188679,34.0,0.7368421052631579,53.0,0.31547619047619047
switching_var,5,DynVAR-Lasso,0.8251025430680886,0.881578947368421,0.6792452830188679,34.0,0.7631578947368421,53.0,0.31547619047619047
switching_var,5,DynGranger-F,0.8269073010664479,0.8903508771929824,0.6792452830188679,34.0,0.7368421052631579,53.0,0.31547619047619047
switching_var,5,STCG-v0,0.8177194421657096,0.8757309941520468,0.6792452830188679,34.0,0.8157894736842105,53.0,0.31547619047619047
switching_var,5,STCG-v1,0.8528301886792453,0.8757309941520468,0.7169811320754716,30.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,6,Random,0.5322523164647185,0.4624505928853755,0.30434782608695654,64.0,0.3939393939393939,46.0,0.27380952380952384
switching_var,6,LagCorr,0.811831789023521,0.7549407114624506,0.6086956521739131,36.0,0.8181818181818182,46.0,0.27380952380952384
switching_var,6,VAR-Ridge,0.7767284390591589,0.7351778656126482,0.6304347826086957,34.0,0.7575757575757576,46.0,0.27380952380952384
switching_var,6,VAR-Lasso,0.7845687811831789,0.7351778656126482,0.6086956521739131,36.0,0.7575757575757576,46.0,0.27380952380952384
switching_var,6,Granger-F,0.7769066286528866,0.7364953886693018,0.6304347826086957,34.0,0.7575757575757576,46.0,0.27380952380952384
switching_var,6,DynVAR-Ridge,0.7836778332145403,0.8142292490118577,0.6739130434782609,30.0,0.8181818181818182,46.0,0.27380952380952384
switching_var,6,DynVAR-Lasso,0.7908054169636494,0.8168642951251647,0.6739130434782609,30.0,0.8484848484848485,46.0,0.27380952380952384
switching_var,6,DynGranger-F,0.7895580898075553,0.8234519104084321,0.6521739130434783,32.0,0.8484848484848485,46.0,0.27380952380952384
switching_var,6,STCG-v0,0.7665716322166786,0.7562582345191041,0.6304347826086957,34.0,0.7878787878787878,46.0,0.27380952380952384
switching_var,6,STCG-v1,0.7966856735566643,0.7733860342555995,0.6521739130434783,32.0,0.8181818181818182,46.0,0.27380952380952384
switching_var,7,Random,0.4603653427182839,0.3819444444444444,0.2549019607843137,76.0,0.5,51.0,0.30357142857142855
switching_var,7,LagCorr,0.7218032512150159,0.8055555555555556,0.5686274509803921,44.0,0.6666666666666666,51.0,0.30357142857142855
switching_var,7,VAR-Ridge,0.7787833081950729,0.8333333333333334,0.5882352941176471,42.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,VAR-Lasso,0.7699011228422993,0.8263888888888888,0.5686274509803921,44.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,Granger-F,0.7777777777777778,0.8333333333333334,0.5882352941176471,42.0,0.7222222222222222,51.0,0.30357142857142855
switching_var,7,DynVAR-Ridge,0.7137590078766549,0.7625,0.5098039215686274,50.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,DynVAR-Lasso,0.7161052455170103,0.7694444444444445,0.5098039215686274,50.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,DynGranger-F,0.7129210658622424,0.7888888888888889,0.5294117647058824,48.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,STCG-v0,0.7311882017764371,0.8291666666666667,0.5882352941176471,42.0,0.6944444444444444,51.0,0.30357142857142855
switching_var,7,STCG-v1,0.6924752807105748,0.7597222222222222,0.49019607843137253,52.0,0.6666666666666666,51.0,0.30357142857142855
switching_var,8,Random,0.5285266457680251,0.40874811463046756,0.3793103448275862,72.0,0.46153846153846156,58.0,0.34523809523809523
switching_var,8,LagCorr,0.69717868338558,0.6907993966817496,0.5344827586206896,54.0,0.7435897435897436,58.0,0.34523809523809523
switching_var,8,VAR-Ridge,0.711128526645768,0.693815987933635,0.5,58.0,0.717948717948718,58.0,0.34523809523809523
switching_var,8,VAR-Lasso,0.7123824451410659,0.6998491704374057,0.5172413793103449,56.0,0.717948717948718,58.0,0.34523809523809523
switching_var,8,Granger-F,0.7106583072100313,0.6998491704374057,0.5172413793103449,56.0,0.717948717948718,58.0,0.34523809523809523
switching_var,8,DynVAR-Ridge,0.7536050156739812,0.7616892911010558,0.6206896551724138,44.0,0.7435897435897436,58.0,0.34523809523809523
switching_var,8,DynVAR-Lasso,0.752037617554859,0.7677224736048266,0.6379310344827587,42.0,0.7692307692307693,58.0,0.34523809523809523
switching_var,8,DynGranger-F,0.7556426332288402,0.77526395173454,0.6206896551724138,44.0,0.7435897435897436,58.0,0.34523809523809523
switching_var,8,STCG-v0,0.7268025078369906,0.6485671191553545,0.5517241379310345,52.0,0.7435897435897436,58.0,0.34523809523809523
switching_var,8,STCG-v1,0.7647335423197492,0.803921568627451,0.6379310344827587,42.0,0.7948717948717948,58.0,0.34523809523809523
switching_var,9,Random,0.4647335423197492,0.4868421052631579,0.3448275862068966,76.0,0.5789473684210527,58.0,0.34523809523809523
switching_var,9,LagCorr,0.7089341692789969,0.7631578947368421,0.5517241379310345,52.0,0.7105263157894737,58.0,0.34523809523809523
switching_var,9,VAR-Ridge,0.714576802507837,0.7646198830409356,0.5689655172413793,50.0,0.6842105263157895,58.0,0.34523809523809523
switching_var,9,VAR-Lasso,0.7142633228840125,0.7573099415204678,0.5689655172413793,50.0,0.6842105263157895,58.0,0.34523809523809523
switching_var,9,Granger-F,0.7147335423197492,0.7660818713450293,0.5689655172413793,50.0,0.6842105263157895,58.0,0.34523809523809523
switching_var,9,DynVAR-Ridge,0.7482758620689656,0.7573099415204678,0.603448275862069,46.0,0.7368421052631579,58.0,0.34523809523809523
switching_var,9,DynVAR-Lasso,0.7421630094043887,0.7602339181286549,0.603448275862069,46.0,0.7105263157894737,58.0,0.34523809523809523
switching_var,9,DynGranger-F,0.7501567398119122,0.7953216374269005,0.603448275862069,46.0,0.7368421052631579,58.0,0.34523809523809523
switching_var,9,STCG-v0,0.7167711598746082,0.6988304093567251,0.5517241379310345,52.0,0.7368421052631579,58.0,0.34523809523809523
switching_var,9,STCG-v1,0.7540752351097179,0.7880116959064327,0.6206896551724138,44.0,0.7105263157894737,58.0,0.34523809523809523
switching_var,10,Random,0.5118949958982772,0.5847953216374269,0.33962264150943394,70.0,0.42105263157894735,53.0,0.31547619047619047
switching_var,10,LagCorr,0.8,0.7821637426900585,0.5849056603773585,44.0,0.8421052631578947,53.0,0.31547619047619047
switching_var,10,VAR-Ridge,0.799343724364233,0.8187134502923976,0.6415094339622641,38.0,0.8421052631578947,53.0,0.31547619047619047
switching_var,10,VAR-Lasso,0.8017227235438884,0.8187134502923976,0.660377358490566,36.0,0.8421052631578947,53.0,0.31547619047619047
switching_var,10,Granger-F,0.8018047579983593,0.8187134502923976,0.6415094339622641,38.0,0.8421052631578947,53.0,0.31547619047619047
switching_var,10,DynVAR-Ridge,0.7968826907301066,0.8026315789473685,0.6415094339622641,38.0,0.8157894736842105,53.0,0.31547619047619047
switching_var,10,DynVAR-Lasso,0.7998359310910582,0.8026315789473685,0.6415094339622641,38.0,0.8157894736842105,53.0,0.31547619047619047
switching_var,10,DynGranger-F,0.801312551271534,0.8026315789473685,0.6415094339622641,38.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,10,STCG-v0,0.7755537325676785,0.7719298245614035,0.5283018867924528,50.0,0.7894736842105263,53.0,0.31547619047619047
switching_var,10,STCG-v1,0.8180475799835931,0.8611111111111112,0.660377358490566,36.0,0.8157894736842105,53.0,0.31547619047619047
switching_var,11,Random,0.43395012067578437,0.6037414965986394,0.2545454545454545,82.0,0.35714285714285715,55.0,0.3273809523809524
switching_var,11,LagCorr,0.7996781979082864,0.8112244897959183,0.6363636363636364,40.0,0.7619047619047619,55.0,0.3273809523809524
switching_var,11,VAR-Ridge,0.8222043443282381,0.7789115646258503,0.6545454545454545,38.0,0.8095238095238095,55.0,0.3273809523809524
switching_var,11,VAR-Lasso,0.8193885760257442,0.7789115646258503,0.6545454545454545,38.0,0.7857142857142857,55.0,0.3273809523809524
switching_var,11,Granger-F,0.8217216411906677,0.7789115646258503,0.6363636363636364,40.0,0.7857142857142857,55.0,0.3273809523809524
switching_var,11,DynVAR-Ridge,0.801609010458568,0.7261904761904762,0.6363636363636364,40.0,0.8095238095238095,55.0,0.3273809523809524
switching_var,11,DynVAR-Lasso,0.8038616251005631,0.7210884353741497,0.6545454545454545,38.0,0.7857142857142857,55.0,0.3273809523809524
switching_var,11,DynGranger-F,0.8006436041834272,0.7108843537414966,0.6363636363636364,40.0,0.7619047619047619,55.0,0.3273809523809524
switching_var,11,STCG-v0,0.7629927594529364,0.7006802721088435,0.5636363636363636,48.0,0.7857142857142857,55.0,0.3273809523809524
switching_var,11,STCG-v1,0.829444891391794,0.8163265306122449,0.7090909090909091,32.0,0.7857142857142857,55.0,0.3273809523809524
switching_var,12,Random,0.39230019493177387,0.3736111111111111,0.2777777777777778,78.0,0.4444444444444444,54.0,0.32142857142857145
switching_var,12,LagCorr,0.7847628330084471,0.8555555555555555,0.6296296296296297,40.0,0.8333333333333334,54.0,0.32142857142857145
switching_var,12,VAR-Ridge,0.8127030539311241,0.8541666666666666,0.6666666666666666,36.0,0.9166666666666666,54.0,0.32142857142857145
switching_var,12,VAR-Lasso,0.8091293047433399,0.8583333333333333,0.6666666666666666,36.0,0.9166666666666666,54.0,0.32142857142857145
switching_var,12,Granger-F,0.8123781676413255,0.8555555555555555,0.6666666666666666,36.0,0.9166666666666666,54.0,0.32142857142857145
switching_var,12,DynVAR-Ridge,0.8271604938271605,0.8666666666666667,0.6111111111111112,42.0,0.8611111111111112,54.0,0.32142857142857145
switching_var,12,DynVAR-Lasso,0.8248862897985705,0.8666666666666667,0.6296296296296297,40.0,0.8888888888888888,54.0,0.32142857142857145
switching_var,12,DynGranger-F,0.8240740740740741,0.8472222222222222,0.6481481481481481,38.0,0.8611111111111112,54.0,0.32142857142857145
switching_var,12,STCG-v0,0.8128654970760234,0.8583333333333333,0.6666666666666666,36.0,0.8611111111111112,54.0,0.32142857142857145
switching_var,12,STCG-v1,0.8042560103963613,0.8583333333333333,0.6666666666666666,36.0,0.8333333333333334,54.0,0.32142857142857145
switching_var,13,Random,0.45109717868338556,0.4894308943089431,0.3275862068965517,78.0,0.4146341463414634,58.0,0.34523809523809523
switching_var,13,LagCorr,0.8004702194357367,0.8276422764227642,0.6724137931034483,38.0,0.7560975609756098,58.0,0.34523809523809523
switching_var,13,VAR-Ridge,0.7800940438871473,0.7853658536585366,0.6551724137931034,40.0,0.7804878048780488,58.0,0.34523809523809523
switching_var,13,VAR-Lasso,0.7819749216300941,0.7853658536585366,0.6379310344827587,42.0,0.7804878048780488,58.0,0.34523809523809523
switching_var,13,Granger-F,0.779153605015674,0.7869918699186992,0.6551724137931034,40.0,0.7804878048780488,58.0,0.34523809523809523
switching_var,13,DynVAR-Ridge,0.7963949843260189,0.824390243902439,0.6379310344827587,42.0,0.8536585365853658,58.0,0.34523809523809523
switching_var,13,DynVAR-Lasso,0.8032915360501567,0.8341463414634146,0.6379310344827587,42.0,0.8536585365853658,58.0,0.34523809523809523
switching_var,13,DynGranger-F,0.7963949843260189,0.832520325203252,0.6379310344827587,42.0,0.8292682926829268,58.0,0.34523809523809523
switching_var,13,STCG-v0,0.8202194357366771,0.7951219512195122,0.6379310344827587,42.0,0.8536585365853658,58.0,0.34523809523809523
switching_var,13,STCG-v1,0.8147335423197493,0.7934959349593496,0.6551724137931034,40.0,0.8536585365853658,58.0,0.34523809523809523
switching_var,14,Random,0.505167498218104,0.4775510204081633,0.2608695652173913,68.0,0.5428571428571428,46.0,0.27380952380952384
switching_var,14,LagCorr,0.7491090520313614,0.7414965986394558,0.5869565217391305,38.0,0.7142857142857143,46.0,0.27380952380952384
switching_var,14,VAR-Ridge,0.7455452601568069,0.7047619047619048,0.5434782608695652,42.0,0.7428571428571429,46.0,0.27380952380952384
switching_var,14,VAR-Lasso,0.7494654312188168,0.7129251700680272,0.5434782608695652,42.0,0.7142857142857143,46.0,0.27380952380952384
switching_var,14,Granger-F,0.7462580185317177,0.710204081632653,0.5434782608695652,42.0,0.7428571428571429,46.0,0.27380952380952384
switching_var,14,DynVAR-Ridge,0.8433713471133286,0.7727891156462585,0.6304347826086957,34.0,0.8285714285714286,46.0,0.27380952380952384
switching_var,14,DynVAR-Lasso,0.8455096222380613,0.7782312925170068,0.6086956521739131,36.0,0.8285714285714286,46.0,0.27380952380952384
switching_var,14,DynGranger-F,0.8449750534568781,0.7836734693877551,0.6304347826086957,34.0,0.8,46.0,0.27380952380952384
switching_var,14,STCG-v0,0.8045260156806843,0.7047619047619048,0.5869565217391305,38.0,0.8285714285714286,46.0,0.27380952380952384
switching_var,14,STCG-v1,0.8337491090520314,0.7387755102040816,0.6304347826086957,34.0,0.8571428571428571,46.0,0.27380952380952384
switching_var,15,Random,0.4607982893799002,0.4752604166666667,0.17391304347826086,76.0,0.4375,46.0,0.27380952380952384
switching_var,15,LagCorr,0.7644333570919458,0.8072916666666666,0.5869565217391305,38.0,0.8125,46.0,0.27380952380952384
switching_var,15,VAR-Ridge,0.7601568068424804,0.7708333333333334,0.5869565217391305,38.0,0.78125,46.0,0.27380952380952384
switching_var,15,VAR-Lasso,0.7638987883107626,0.7799479166666666,0.5869565217391305,38.0,0.78125,46.0,0.27380952380952384
switching_var,15,Granger-F,0.7606913756236636,0.7708333333333334,0.5869565217391305,38.0,0.78125,46.0,0.27380952380952384
switching_var,15,DynVAR-Ridge,0.7758374910905204,0.8255208333333334,0.6086956521739131,36.0,0.6875,46.0,0.27380952380952384
switching_var,15,DynVAR-Lasso,0.7795794725588026,0.8255208333333334,0.6304347826086957,34.0,0.6875,46.0,0.27380952380952384
switching_var,15,DynGranger-F,0.7765502494654312,0.8229166666666666,0.6304347826086957,34.0,0.71875,46.0,0.27380952380952384
switching_var,15,STCG-v0,0.751960085531005,0.80859375,0.6086956521739131,36.0,0.6875,46.0,0.27380952380952384
switching_var,15,STCG-v1,0.7927655024946543,0.7877604166666666,0.6304347826086957,34.0,0.84375,46.0,0.27380952380952384
switching_var,16,Random,0.5172311348781937,0.31305903398926654,0.42424242424242425,76.0,0.5581395348837209,66.0,0.39285714285714285
switching_var,16,LagCorr,0.7049910873440285,0.8604651162790697,0.5606060606060606,58.0,0.6744186046511628,66.0,0.39285714285714285
switching_var,16,VAR-Ridge,0.7112299465240641,0.7942754919499105,0.6212121212121212,50.0,0.6511627906976745,66.0,0.39285714285714285
switching_var,16,VAR-Lasso,0.7127153891859774,0.8050089445438283,0.6212121212121212,50.0,0.6744186046511628,66.0,0.39285714285714285
switching_var,16,Granger-F,0.7109328579916815,0.8014311270125224,0.6212121212121212,50.0,0.6511627906976745,66.0,0.39285714285714285
switching_var,16,DynVAR-Ridge,0.7421271538918598,0.7567084078711985,0.6363636363636364,48.0,0.7209302325581395,66.0,0.39285714285714285
switching_var,16,DynVAR-Lasso,0.7412358882947119,0.7549194991055456,0.6212121212121212,50.0,0.7209302325581395,66.0,0.39285714285714285
switching_var,16,DynGranger-F,0.7424242424242424,0.7459749552772809,0.6363636363636364,48.0,0.7209302325581395,66.0,0.39285714285714285
switching_var,16,STCG-v0,0.7115270350564468,0.7262969588550984,0.6060606060606061,52.0,0.6511627906976745,66.0,0.39285714285714285
switching_var,16,STCG-v1,0.7746583481877599,0.7906976744186046,0.696969696969697,40.0,0.7209302325581395,66.0,0.39285714285714285
switching_var,17,Random,0.48134796238244515,0.58125,0.3620689655172414,74.0,0.55,58.0,0.34523809523809523
switching_var,17,LagCorr,0.7946708463949843,0.834375,0.6379310344827587,42.0,0.825,58.0,0.34523809523809523
switching_var,17,VAR-Ridge,0.7677115987460815,0.8515625,0.603448275862069,46.0,0.825,58.0,0.34523809523809523
switching_var,17,VAR-Lasso,0.7678683385579937,0.85,0.603448275862069,46.0,0.8,58.0,0.34523809523809523
switching_var,17,Granger-F,0.766614420062696,0.846875,0.603448275862069,46.0,0.825,58.0,0.34523809523809523
switching_var,17,DynVAR-Ridge,0.7984326018808777,0.915625,0.6551724137931034,40.0,0.825,58.0,0.34523809523809523
switching_var,17,DynVAR-Lasso,0.8018808777429467,0.9265625,0.6724137931034483,38.0,0.825,58.0,0.34523809523809523
switching_var,17,DynGranger-F,0.8092476489028213,0.9328125,0.6724137931034483,38.0,0.825,58.0,0.34523809523809523
switching_var,17,STCG-v0,0.8166144200626959,0.9140625,0.6379310344827587,42.0,0.775,58.0,0.34523809523809523
switching_var,17,STCG-v1,0.8302507836990596,0.865625,0.7241379310344828,32.0,0.85,58.0,0.34523809523809523
switching_var,18,Random,0.3802794022092268,0.3815789473684211,0.16666666666666666,90.0,0.3684210526315789,54.0,0.32142857142857145
switching_var,18,LagCorr,0.7920727745289149,0.7953216374269005,0.6666666666666666,36.0,0.8421052631578947,54.0,0.32142857142857145
switching_var,18,VAR-Ridge,0.8346328784925277,0.8508771929824561,0.6666666666666666,36.0,0.868421052631579,54.0,0.32142857142857145
switching_var,18,VAR-Lasso,0.8352826510721247,0.8523391812865497,0.6666666666666666,36.0,0.8421052631578947,54.0,0.32142857142857145
switching_var,18,Granger-F,0.833170890188434,0.8523391812865497,0.6481481481481481,38.0,0.8421052631578947,54.0,0.32142857142857145
switching_var,18,DynVAR-Ridge,0.8442170240415855,0.8713450292397661,0.7222222222222222,30.0,0.7894736842105263,54.0,0.32142857142857145
switching_var,18,DynVAR-Lasso,0.847953216374269,0.881578947368421,0.7222222222222222,30.0,0.8157894736842105,54.0,0.32142857142857145
switching_var,18,DynGranger-F,0.8469785575048733,0.8845029239766082,0.7222222222222222,30.0,0.8157894736842105,54.0,0.32142857142857145
switching_var,18,STCG-v0,0.8401559454191033,0.8596491228070176,0.6666666666666666,36.0,0.7631578947368421,54.0,0.32142857142857145
switching_var,18,STCG-v1,0.8786549707602339,0.9312865497076024,0.7222222222222222,30.0,0.9210526315789473,54.0,0.32142857142857145
switching_var,19,Random,0.41357273280584295,0.4991869918699187,0.2903225806451613,88.0,0.43902439024390244,62.0,0.36904761904761907
switching_var,19,LagCorr,0.7553256238587949,0.7544715447154472,0.6129032258064516,48.0,0.7560975609756098,62.0,0.36904761904761907
switching_var,19,VAR-Ridge,0.7586731588557517,0.8146341463414634,0.6290322580645161,46.0,0.7804878048780488,62.0,0.36904761904761907
switching_var,19,VAR-Lasso,0.757303712720633,0.8146341463414634,0.6451612903225806,44.0,0.7804878048780488,62.0,0.36904761904761907
switching_var,19,Granger-F,0.757303712720633,0.816260162601626,0.6129032258064516,48.0,0.7804878048780488,62.0,0.36904761904761907
switching_var,19,DynVAR-Ridge,0.8061472915398661,0.8195121951219512,0.6612903225806451,42.0,0.8292682926829268,62.0,0.36904761904761907
switching_var,19,DynVAR-Lasso,0.8084297017650639,0.8260162601626017,0.6451612903225806,44.0,0.8292682926829268,62.0,0.36904761904761907
switching_var,19,DynGranger-F,0.8056908094948265,0.832520325203252,0.6774193548387096,40.0,0.8292682926829268,62.0,0.36904761904761907
switching_var,19,STCG-v0,0.7818015824710894,0.8260162601626017,0.6451612903225806,44.0,0.8048780487804879,62.0,0.36904761904761907
switching_var,19,STCG-v1,0.8101034692635423,0.8373983739837398,0.6774193548387096,40.0,0.8536585365853658,62.0,0.36904761904761907
