dataset,seed,window_id,start,end,center,true_label,label_purity,inferred_state,aligned_state_label,match
AReMActivities,3,147,22050,22350,22200.0,sitting,1.0,1,sitting,1
AReMActivities,3,148,22200,22500,22350.0,sitting,1.0,1,sitting,1
AReMActivities,3,149,22350,22650,22500.0,sitting,1.0,1,sitting,1
AReMActivities,3,150,22500,22800,22650.0,sitting,1.0,1,sitting,1
AReMActivities,3,151,22650,22950,22800.0,sitting,1.0,1,sitting,1
AReMActivities,3,152,22800,23100,22950.0,sitting,1.0,1,sitting,1
AReMActivities,3,153,22950,23250,23100.0,sitting,1.0,1,sitting,1
AReMActivities,3,154,23100,23400,23250.0,sitting,1.0,1,sitting,1
AReMActivities,3,155,23250,23550,23400.0,sitting,1.0,1,sitting,1
AReMActivities,3,156,23400,23700,23550.0,sitting,1.0,1,sitting,1
AReMActivities,3,157,23550,23850,23700.0,sitting,1.0,1,sitting,1
AReMActivities,3,158,23700,24000,23850.0,sitting,1.0,1,sitting,1
AReMActivities,3,159,23850,24150,24000.0,sitting,1.0,1,sitting,1
AReMActivities,3,160,24000,24300,24150.0,sitting,1.0,1,sitting,1
AReMActivities,3,161,24150,24450,24300.0,sitting,1.0,1,sitting,1
AReMActivities,3,162,24300,24600,24450.0,sitting,1.0,1,sitting,1
AReMActivities,3,163,24450,24750,24600.0,sitting,1.0,1,sitting,1
AReMActivities,3,164,24600,24900,24750.0,sitting,1.0,1,sitting,1
AReMActivities,3,165,24750,25050,24900.0,sitting,1.0,1,sitting,1
AReMActivities,3,166,24900,25200,25050.0,sitting,1.0,1,sitting,1
AReMActivities,3,167,25050,25350,25200.0,sitting,1.0,1,sitting,1
AReMActivities,3,168,25200,25500,25350.0,sitting,1.0,1,sitting,1
AReMActivities,3,169,25350,25650,25500.0,sitting,1.0,1,sitting,1
AReMActivities,3,170,25500,25800,25650.0,sitting,1.0,1,sitting,1
AReMActivities,3,171,25650,25950,25800.0,sitting,1.0,1,sitting,1
AReMActivities,3,172,25800,26100,25950.0,sitting,1.0,1,sitting,1
AReMActivities,3,173,25950,26250,26100.0,sitting,1.0,1,sitting,1
AReMActivities,3,174,26100,26400,26250.0,sitting,1.0,1,sitting,1
AReMActivities,3,175,26250,26550,26400.0,sitting,1.0,1,sitting,1
AReMActivities,3,176,26400,26700,26550.0,sitting,1.0,1,sitting,1
AReMActivities,3,177,26550,26850,26700.0,sitting,1.0,1,sitting,1
AReMActivities,3,178,26700,27000,26850.0,sitting,1.0,1,sitting,1
AReMActivities,3,179,26850,27150,27000.0,sitting,1.0,1,sitting,1
AReMActivities,3,180,27000,27300,27150.0,sitting,1.0,1,sitting,1
AReMActivities,3,181,27150,27450,27300.0,sitting,1.0,1,sitting,1
AReMActivities,3,182,27300,27600,27450.0,sitting,1.0,1,sitting,1
AReMActivities,3,183,27450,27750,27600.0,sitting,1.0,1,sitting,1
AReMActivities,3,184,27600,27900,27750.0,sitting,0.79,1,sitting,1
AReMActivities,3,185,27750,28050,27900.0,standing,0.71,1,sitting,0
AReMActivities,3,186,27900,28200,28050.0,standing,1.0,1,sitting,0
AReMActivities,3,187,28050,28350,28200.0,standing,1.0,1,sitting,0
AReMActivities,3,188,28200,28500,28350.0,standing,1.0,1,sitting,0
AReMActivities,3,189,28350,28650,28500.0,standing,1.0,1,sitting,0
AReMActivities,3,190,28500,28800,28650.0,standing,1.0,1,sitting,0
AReMActivities,3,191,28650,28950,28800.0,standing,1.0,1,sitting,0
AReMActivities,3,192,28800,29100,28950.0,standing,1.0,1,sitting,0
AReMActivities,3,193,28950,29250,29100.0,standing,1.0,1,sitting,0
AReMActivities,3,194,29100,29400,29250.0,standing,1.0,1,sitting,0
AReMActivities,3,195,29250,29550,29400.0,standing,1.0,1,sitting,0
AReMActivities,3,196,29266,29566,29416.0,standing,1.0,1,sitting,0
AReMActivities,4,0,0,300,150.0,bending1,1.0,1,sitting,0
AReMActivities,4,1,150,450,300.0,bending1,1.0,1,sitting,0
AReMActivities,4,2,300,600,450.0,bending1,1.0,1,sitting,0
AReMActivities,4,3,450,750,600.0,bending1,1.0,1,sitting,0
AReMActivities,4,4,600,900,750.0,bending1,1.0,1,sitting,0
AReMActivities,4,5,750,1050,900.0,bending1,1.0,1,sitting,0
AReMActivities,4,6,900,1200,1050.0,bending1,1.0,1,sitting,0
AReMActivities,4,7,1050,1350,1200.0,bending1,1.0,1,sitting,0
AReMActivities,4,8,1200,1500,1350.0,bending1,1.0,1,sitting,0
AReMActivities,4,9,1350,1650,1500.0,bending1,1.0,1,sitting,0
AReMActivities,4,10,1500,1800,1650.0,bending1,1.0,1,sitting,0
AReMActivities,4,11,1650,1950,1800.0,bending1,1.0,1,sitting,0
AReMActivities,4,12,1800,2100,1950.0,bending1,1.0,1,sitting,0
AReMActivities,4,13,1950,2250,2100.0,bending1,1.0,1,sitting,0
AReMActivities,4,14,2100,2400,2250.0,bending1,1.0,1,sitting,0
AReMActivities,4,15,2250,2550,2400.0,bending1,1.0,1,sitting,0
AReMActivities,4,16,2400,2700,2550.0,bending1,1.0,1,sitting,0
AReMActivities,4,17,2550,2850,2700.0,bending1,1.0,1,sitting,0
AReMActivities,4,18,2700,3000,2850.0,bending1,1.0,1,sitting,0
AReMActivities,4,19,2850,3150,3000.0,bending1,1.0,1,sitting,0
AReMActivities,4,20,3000,3300,3150.0,bending1,1.0,1,sitting,0
AReMActivities,4,21,3150,3450,3300.0,bending1,0.7,1,sitting,0
AReMActivities,4,22,3300,3600,3450.0,bending2,0.8,1,sitting,0
AReMActivities,4,23,3450,3750,3600.0,bending2,1.0,1,sitting,0
AReMActivities,4,24,3600,3900,3750.0,bending2,1.0,1,sitting,0
AReMActivities,4,25,3750,4050,3900.0,bending2,1.0,1,sitting,0
AReMActivities,4,26,3900,4200,4050.0,bending2,1.0,1,sitting,0
AReMActivities,4,27,4050,4350,4200.0,bending2,1.0,1,sitting,0
AReMActivities,4,28,4200,4500,4350.0,bending2,1.0,1,sitting,0
AReMActivities,4,29,4350,4650,4500.0,bending2,1.0,1,sitting,0
AReMActivities,4,30,4500,4800,4650.0,bending2,1.0,1,sitting,0
AReMActivities,4,31,4650,4950,4800.0,bending2,1.0,1,sitting,0
AReMActivities,4,32,4800,5100,4950.0,bending2,1.0,1,sitting,0
AReMActivities,4,33,4950,5250,5100.0,bending2,1.0,1,sitting,0
AReMActivities,4,34,5100,5400,5250.0,bending2,1.0,1,sitting,0
AReMActivities,4,35,5250,5550,5400.0,bending2,1.0,1,sitting,0
AReMActivities,4,36,5400,5700,5550.0,bending2,1.0,1,sitting,0
AReMActivities,4,37,5550,5850,5700.0,bending2,1.0,1,sitting,0
AReMActivities,4,38,5700,6000,5850.0,bending2,1.0,1,sitting,0
AReMActivities,4,39,5850,6150,6000.0,bending2,1.0,1,sitting,0
AReMActivities,4,40,6000,6300,6150.0,bending2,0.8,0,cycling,0
AReMActivities,4,41,6150,6450,6300.0,cycling,0.7,0,cycling,1
AReMActivities,4,42,6300,6600,6450.0,cycling,1.0,0,cycling,1
AReMActivities,4,43,6450,6750,6600.0,cycling,1.0,0,cycling,1
AReMActivities,4,44,6600,6900,6750.0,cycling,1.0,0,cycling,1
AReMActivities,4,45,6750,7050,6900.0,cycling,1.0,0,cycling,1
AReMActivities,4,46,6900,7200,7050.0,cycling,1.0,0,cycling,1
AReMActivities,4,47,7050,7350,7200.0,cycling,1.0,0,cycling,1
AReMActivities,4,48,7200,7500,7350.0,cycling,1.0,0,cycling,1
AReMActivities,4,49,7350,7650,7500.0,cycling,1.0,0,cycling,1
AReMActivities,4,50,7500,7800,7650.0,cycling,1.0,0,cycling,1
AReMActivities,4,51,7650,7950,7800.0,cycling,1.0,0,cycling,1
AReMActivities,4,52,7800,8100,7950.0,cycling,1.0,0,cycling,1
AReMActivities,4,53,7950,8250,8100.0,cycling,1.0,0,cycling,1
AReMActivities,4,54,8100,8400,8250.0,cycling,1.0,0,cycling,1
AReMActivities,4,55,8250,8550,8400.0,cycling,1.0,0,cycling,1
AReMActivities,4,56,8400,8700,8550.0,cycling,1.0,0,cycling,1
AReMActivities,4,57,8550,8850,8700.0,cycling,1.0,0,cycling,1
AReMActivities,4,58,8700,9000,8850.0,cycling,1.0,0,cycling,1
AReMActivities,4,59,8850,9150,9000.0,cycling,1.0,0,cycling,1
AReMActivities,4,60,9000,9300,9150.0,cycling,1.0,0,cycling,1
AReMActivities,4,61,9150,9450,9300.0,cycling,1.0,0,cycling,1
AReMActivities,4,62,9300,9600,9450.0,cycling,1.0,0,cycling,1
AReMActivities,4,63,9450,9750,9600.0,cycling,1.0,0,cycling,1
AReMActivities,4,64,9600,9900,9750.0,cycling,1.0,0,cycling,1
AReMActivities,4,65,9750,10050,9900.0,cycling,1.0,0,cycling,1
AReMActivities,4,66,9900,10200,10050.0,cycling,1.0,0,cycling,1
AReMActivities,4,67,10050,10350,10200.0,cycling,1.0,0,cycling,1
AReMActivities,4,68,10200,10500,10350.0,cycling,1.0,0,cycling,1
AReMActivities,4,69,10350,10650,10500.0,cycling,1.0,0,cycling,1
AReMActivities,4,70,10500,10800,10650.0,cycling,1.0,0,cycling,1
AReMActivities,4,71,10650,10950,10800.0,cycling,1.0,0,cycling,1
AReMActivities,4,72,10800,11100,10950.0,cycling,1.0,0,cycling,1
AReMActivities,4,73,10950,11250,11100.0,cycling,1.0,0,cycling,1
AReMActivities,4,74,11100,11400,11250.0,cycling,1.0,0,cycling,1
AReMActivities,4,75,11250,11550,11400.0,cycling,1.0,0,cycling,1
AReMActivities,4,76,11400,11700,11550.0,cycling,1.0,0,cycling,1
AReMActivities,4,77,11550,11850,11700.0,cycling,1.0,0,cycling,1
AReMActivities,4,78,11700,12000,11850.0,cycling,1.0,0,cycling,1
AReMActivities,4,79,11850,12150,12000.0,cycling,1.0,0,cycling,1
AReMActivities,4,80,12000,12300,12150.0,cycling,1.0,0,cycling,1
AReMActivities,4,81,12150,12450,12300.0,cycling,1.0,0,cycling,1
AReMActivities,4,82,12300,12600,12450.0,cycling,1.0,0,cycling,1
AReMActivities,4,83,12450,12750,12600.0,cycling,1.0,0,cycling,1
AReMActivities,4,84,12600,12900,12750.0,cycling,1.0,0,cycling,1
AReMActivities,4,85,12750,13050,12900.0,cycling,1.0,0,cycling,1
AReMActivities,4,86,12900,13200,13050.0,cycling,1.0,0,cycling,1
AReMActivities,4,87,13050,13350,13200.0,cycling,1.0,0,cycling,1
AReMActivities,4,88,13200,13500,13350.0,cycling,0.7933333333333333,0,cycling,1
AReMActivities,4,89,13350,13650,13500.0,lying,0.7066666666666667,1,sitting,0
AReMActivities,4,90,13500,13800,13650.0,lying,1.0,1,sitting,0
AReMActivities,4,91,13650,13950,13800.0,lying,1.0,1,sitting,0
AReMActivities,4,92,13800,14100,13950.0,lying,1.0,1,sitting,0
AReMActivities,4,93,13950,14250,14100.0,lying,1.0,1,sitting,0
AReMActivities,4,94,14100,14400,14250.0,lying,1.0,0,cycling,0
AReMActivities,4,95,14250,14550,14400.0,lying,1.0,1,sitting,0
AReMActivities,4,96,14400,14700,14550.0,lying,1.0,1,sitting,0
AReMActivities,4,97,14550,14850,14700.0,lying,1.0,1,sitting,0
AReMActivities,4,98,14700,15000,14850.0,lying,1.0,1,sitting,0
AReMActivities,4,99,14850,15150,15000.0,lying,1.0,1,sitting,0
AReMActivities,4,100,15000,15300,15150.0,lying,1.0,0,cycling,0
AReMActivities,4,101,15150,15450,15300.0,lying,1.0,1,sitting,0
AReMActivities,4,102,15300,15600,15450.0,lying,1.0,1,sitting,0
AReMActivities,4,103,15450,15750,15600.0,lying,1.0,1,sitting,0
AReMActivities,4,104,15600,15900,15750.0,lying,1.0,1,sitting,0
AReMActivities,4,105,15750,16050,15900.0,lying,1.0,1,sitting,0
AReMActivities,4,106,15900,16200,16050.0,lying,1.0,1,sitting,0
AReMActivities,4,107,16050,16350,16200.0,lying,1.0,1,sitting,0
AReMActivities,4,108,16200,16500,16350.0,lying,1.0,1,sitting,0
AReMActivities,4,109,16350,16650,16500.0,lying,1.0,1,sitting,0
AReMActivities,4,110,16500,16800,16650.0,lying,1.0,1,sitting,0
AReMActivities,4,111,16650,16950,16800.0,lying,1.0,1,sitting,0
AReMActivities,4,112,16800,17100,16950.0,lying,1.0,1,sitting,0
AReMActivities,4,113,16950,17250,17100.0,lying,1.0,1,sitting,0
AReMActivities,4,114,17100,17400,17250.0,lying,1.0,1,sitting,0
AReMActivities,4,115,17250,17550,17400.0,lying,1.0,1,sitting,0
AReMActivities,4,116,17400,17700,17550.0,lying,1.0,1,sitting,0
AReMActivities,4,117,17550,17850,17700.0,lying,1.0,1,sitting,0
AReMActivities,4,118,17700,18000,17850.0,lying,1.0,1,sitting,0
AReMActivities,4,119,17850,18150,18000.0,lying,1.0,1,sitting,0
AReMActivities,4,120,18000,18300,18150.0,lying,1.0,1,sitting,0
AReMActivities,4,121,18150,18450,18300.0,lying,1.0,1,sitting,0
AReMActivities,4,122,18300,18600,18450.0,lying,1.0,1,sitting,0
AReMActivities,4,123,18450,18750,18600.0,lying,1.0,1,sitting,0
AReMActivities,4,124,18600,18900,18750.0,lying,1.0,1,sitting,0
AReMActivities,4,125,18750,19050,18900.0,lying,1.0,1,sitting,0
AReMActivities,4,126,18900,19200,19050.0,lying,1.0,1,sitting,0
AReMActivities,4,127,19050,19350,19200.0,lying,1.0,1,sitting,0
AReMActivities,4,128,19200,19500,19350.0,lying,1.0,1,sitting,0
AReMActivities,4,129,19350,19650,19500.0,lying,1.0,1,sitting,0
AReMActivities,4,130,19500,19800,19650.0,lying,1.0,1,sitting,0
AReMActivities,4,131,19650,19950,19800.0,lying,1.0,1,sitting,0
AReMActivities,4,132,19800,20100,19950.0,lying,1.0,1,sitting,0
AReMActivities,4,133,19950,20250,20100.0,lying,1.0,1,sitting,0
AReMActivities,4,134,20100,20400,20250.0,lying,1.0,1,sitting,0
AReMActivities,4,135,20250,20550,20400.0,lying,1.0,1,sitting,0
AReMActivities,4,136,20400,20700,20550.0,lying,0.7933333333333333,1,sitting,0
AReMActivities,4,137,20550,20850,20700.0,sitting,0.7066666666666667,1,sitting,1
AReMActivities,4,138,20700,21000,20850.0,sitting,1.0,1,sitting,1
AReMActivities,4,139,20850,21150,21000.0,sitting,1.0,1,sitting,1
AReMActivities,4,140,21000,21300,21150.0,sitting,1.0,1,sitting,1
AReMActivities,4,141,21150,21450,21300.0,sitting,1.0,1,sitting,1
AReMActivities,4,142,21300,21600,21450.0,sitting,1.0,1,sitting,1
AReMActivities,4,143,21450,21750,21600.0,sitting,1.0,1,sitting,1
AReMActivities,4,144,21600,21900,21750.0,sitting,1.0,1,sitting,1
AReMActivities,4,145,21750,22050,21900.0,sitting,1.0,1,sitting,1
AReMActivities,4,146,21900,22200,22050.0,sitting,1.0,1,sitting,1
AReMActivities,4,147,22050,22350,22200.0,sitting,1.0,1,sitting,1
AReMActivities,4,148,22200,22500,22350.0,sitting,1.0,1,sitting,1
AReMActivities,4,149,22350,22650,22500.0,sitting,1.0,1,sitting,1
AReMActivities,4,150,22500,22800,22650.0,sitting,1.0,1,sitting,1
AReMActivities,4,151,22650,22950,22800.0,sitting,1.0,1,sitting,1
AReMActivities,4,152,22800,23100,22950.0,sitting,1.0,1,sitting,1
AReMActivities,4,153,22950,23250,23100.0,sitting,1.0,1,sitting,1
AReMActivities,4,154,23100,23400,23250.0,sitting,1.0,1,sitting,1
AReMActivities,4,155,23250,23550,23400.0,sitting,1.0,1,sitting,1
AReMActivities,4,156,23400,23700,23550.0,sitting,1.0,1,sitting,1
AReMActivities,4,157,23550,23850,23700.0,sitting,1.0,1,sitting,1
AReMActivities,4,158,23700,24000,23850.0,sitting,1.0,1,sitting,1
AReMActivities,4,159,23850,24150,24000.0,sitting,1.0,1,sitting,1
AReMActivities,4,160,24000,24300,24150.0,sitting,1.0,1,sitting,1
AReMActivities,4,161,24150,24450,24300.0,sitting,1.0,1,sitting,1
AReMActivities,4,162,24300,24600,24450.0,sitting,1.0,1,sitting,1
AReMActivities,4,163,24450,24750,24600.0,sitting,1.0,1,sitting,1
AReMActivities,4,164,24600,24900,24750.0,sitting,1.0,1,sitting,1
AReMActivities,4,165,24750,25050,24900.0,sitting,1.0,1,sitting,1
AReMActivities,4,166,24900,25200,25050.0,sitting,1.0,1,sitting,1
AReMActivities,4,167,25050,25350,25200.0,sitting,1.0,1,sitting,1
AReMActivities,4,168,25200,25500,25350.0,sitting,1.0,1,sitting,1
AReMActivities,4,169,25350,25650,25500.0,sitting,1.0,1,sitting,1
AReMActivities,4,170,25500,25800,25650.0,sitting,1.0,1,sitting,1
AReMActivities,4,171,25650,25950,25800.0,sitting,1.0,1,sitting,1
AReMActivities,4,172,25800,26100,25950.0,sitting,1.0,1,sitting,1
AReMActivities,4,173,25950,26250,26100.0,sitting,1.0,1,sitting,1
AReMActivities,4,174,26100,26400,26250.0,sitting,1.0,1,sitting,1
AReMActivities,4,175,26250,26550,26400.0,sitting,1.0,1,sitting,1
AReMActivities,4,176,26400,26700,26550.0,sitting,1.0,1,sitting,1
AReMActivities,4,177,26550,26850,26700.0,sitting,1.0,1,sitting,1
AReMActivities,4,178,26700,27000,26850.0,sitting,1.0,1,sitting,1
AReMActivities,4,179,26850,27150,27000.0,sitting,1.0,1,sitting,1
AReMActivities,4,180,27000,27300,27150.0,sitting,1.0,1,sitting,1
AReMActivities,4,181,27150,27450,27300.0,sitting,1.0,1,sitting,1
AReMActivities,4,182,27300,27600,27450.0,sitting,1.0,1,sitting,1
AReMActivities,4,183,27450,27750,27600.0,sitting,1.0,1,sitting,1
AReMActivities,4,184,27600,27900,27750.0,sitting,0.79,1,sitting,1
AReMActivities,4,185,27750,28050,27900.0,standing,0.71,1,sitting,0
AReMActivities,4,186,27900,28200,28050.0,standing,1.0,1,sitting,0
AReMActivities,4,187,28050,28350,28200.0,standing,1.0,1,sitting,0
AReMActivities,4,188,28200,28500,28350.0,standing,1.0,1,sitting,0
AReMActivities,4,189,28350,28650,28500.0,standing,1.0,1,sitting,0
AReMActivities,4,190,28500,28800,28650.0,standing,1.0,1,sitting,0
AReMActivities,4,191,28650,28950,28800.0,standing,1.0,1,sitting,0
AReMActivities,4,192,28800,29100,28950.0,standing,1.0,1,sitting,0
AReMActivities,4,193,28950,29250,29100.0,standing,1.0,1,sitting,0
AReMActivities,4,194,29100,29400,29250.0,standing,1.0,1,sitting,0
AReMActivities,4,195,29250,29550,29400.0,standing,1.0,1,sitting,0
AReMActivities,4,196,29266,29566,29416.0,standing,1.0,1,sitting,0
